Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/29/2025,ProShares UltraShort Gold,GLL,63.90788452,63.85371172,0.08484,0.0541728,261.74,16727521.30277401
01/28/2025,ProShares UltraShort Gold,GLL,63.85371172,65.18557708,-2.04319,-1.33186536,261.74,16713341.88386761
01/27/2025,ProShares UltraShort Gold,GLL,65.18557708,63.34698484,2.90241,1.83859224,261.74,17061949.98362179
01/24/2025,ProShares UltraShort Gold,GLL,63.34698484,64.0166552,-1.04609,-0.66967036,274.24,17372546.34720717
01/23/2025,ProShares UltraShort Gold,GLL,64.0166552,63.7616308,0.39997,0.2550244,249.24,15955783.2128326
01/22/2025,ProShares UltraShort Gold,GLL,63.7616308,64.30140056,-0.83944,-0.53976976,236.74,15095199.4625229
01/21/2025,ProShares UltraShort Gold,GLL,64.30140056,64.77906484,-0.73737,-0.47766428,236.74,15222986.84952678
01/17/2025,ProShares UltraShort Gold,GLL,64.77906484,64.7053324,0.11395,0.07373244,236.74,15336071.12124717
01/16/2025,ProShares UltraShort Gold,GLL,64.7053324,66.27290696,-2.36533,-1.56757456,236.74,15318615.3900387
01/15/2025,ProShares UltraShort Gold,GLL,66.27290696,67.97043376,-2.49745,-1.6975268,236.74,15689729.65356498
01/14/2025,ProShares UltraShort Gold,GLL,67.97043376,68.1647184,-0.28502,-0.19428464,236.74,16091609.36268588
01/13/2025,ProShares UltraShort Gold,GLL,68.1647184,66.37419796,2.69762,1.79052044,236.74,16137605.1340692
01/10/2025,ProShares UltraShort Gold,GLL,66.37419796,68.567882,-3.19929,-2.19368404,236.74,15713709.71539173
01/08/2025,ProShares UltraShort Gold,GLL,68.567882,68.9273714,-0.52155,-0.3594894,236.74,16233051.7981785
01/07/2025,ProShares UltraShort Gold,GLL,68.9273714,69.87287764,-1.35318,-0.94550624,236.74,16318158.84656445
01/06/2025,ProShares UltraShort Gold,GLL,69.87287764,69.48050684,0.56472,0.3923708,236.74,16542002.01222357
01/03/2025,ProShares UltraShort Gold,GLL,69.48050684,68.73997464,1.07729,0.7405322,236.74,16449110.48145567
01/02/2025,ProShares UltraShort Gold,GLL,68.73997464,70.2211042,-2.10924,-1.48112956,236.74,16273793.74116582
12/31/2024,ProShares UltraShort Gold,GLL,70.2211042,71.46380576,-1.73892,-1.24270156,236.74,16624442.64800085
12/30/2024,ProShares UltraShort Gold,GLL,71.46380576,70.71223572,1.06286,0.75157004,236.74,16918645.09679688
12/27/2024,ProShares UltraShort Gold,GLL,70.71223572,69.55609292,1.66217,1.1561428,236.74,16740715.21135461
12/26/2024,ProShares UltraShort Gold,GLL,69.55609292,70.53563644,-1.38872,-0.97954352,236.74,16467005.05127571
12/24/2024,ProShares UltraShort Gold,GLL,70.53563644,70.92592716,-0.55028,-0.39029072,249.24,17580601.80276047
12/23/2024,ProShares UltraShort Gold,GLL,70.92592716,70.02002984,1.29377,0.90589732,249.24,17677879.52054883
12/20/2024,ProShares UltraShort Gold,GLL,70.02002984,72.06526988,-2.83804,-2.04524004,274.24,19202590.56844842
