Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/09/2023,ProShares Ultra Gold,UGL,16.62932072,16.47190147,0.95568,0.15741925,12800,212855305.216
05/08/2023,ProShares Ultra Gold,UGL,16.47190145,16.3326767,0.85243,0.13922475,12800,210840338.56
05/05/2023,ProShares Ultra Gold,UGL,16.33267678,16.83745178,-2.99793,-0.504775,12800,209058262.784
05/04/2023,ProShares Ultra Gold,UGL,16.8374517475,16.5327869975,1.84279,0.30466475,12800,215519382.368
05/03/2023,ProShares Ultra Gold,UGL,16.5327871,16.31071585,1.36151,0.22207125,12800,211619674.88
05/02/2023,ProShares Ultra Gold,UGL,16.310715955,15.815684205,3.13001,0.49503175,13000,212039307.415
05/01/2023,ProShares Ultra Gold,UGL,15.81568428,15.92480328,-0.68521,-0.109119,13000,205603895.64
04/28/2023,ProShares Ultra Gold,UGL,15.924803385,15.919706885,0.03201,0.0050965,13000,207022444.005
04/27/2023,ProShares Ultra Gold,UGL,15.9197068675,15.8708943675,0.30756,0.0488125,13000,206956189.2775
04/26/2023,ProShares Ultra Gold,UGL,15.870894395,16.005533395,-0.84120,-0.134639,13000,206321627.135
04/25/2023,ProShares Ultra Gold,UGL,16.005533415,15.929785415,0.47551,0.075748,13000,208071934.395
04/24/2023,ProShares Ultra Gold,UGL,15.92978541,15.77911216,0.95489,0.15067325,13000,207087210.33
04/21/2023,ProShares Ultra Gold,UGL,15.779112215,16.237895965,-2.82539,-0.45878375,13000,205128458.795
04/20/2023,ProShares Ultra Gold,UGL,16.2378960825,16.0481525825,1.18234,0.1897435,13000,211092649.0725
04/19/2023,ProShares Ultra Gold,UGL,16.0481526,16.24656335,-1.22125,-0.19841075,13000,208625983.8
04/18/2023,ProShares Ultra Gold,UGL,16.2465633075,16.0426508075,1.27106,0.2039125,13000,211205322.9975
04/17/2023,ProShares Ultra Gold,UGL,16.0426508875,16.1805913875,-0.85251,-0.1379405,13000,208554461.5375
04/14/2023,ProShares Ultra Gold,UGL,16.180591335,16.826434335,-3.83826,-0.645843,13000,210347687.355
04/13/2023,ProShares Ultra Gold,UGL,16.826434275,16.334669775,3.01056,0.4917645,12800,215378358.72
04/12/2023,ProShares Ultra Gold,UGL,16.3346697925,16.2380385425,0.59509,0.09663125,12800,209083773.344
04/11/2023,ProShares Ultra Gold,UGL,16.23803864,15.99456314,1.52224,0.2434755,12800,207846894.592
04/10/2023,ProShares Ultra Gold,UGL,15.99456308,16.35613683,-2.21063,-0.36157375,12800,204730407.424
04/06/2023,ProShares Ultra Gold,UGL,16.35613683,16.50441533,-0.89842,-0.1482785,12800,209358551.424
04/05/2023,ProShares Ultra Gold,UGL,16.504415245,16.545989995,-0.25127,-0.04157475,12800,211256515.136
04/04/2023,ProShares Ultra Gold,UGL,16.5459899225,15.9428874225,3.78289,0.6031025,12800,211788671.008
04/03/2023,ProShares Ultra Gold,UGL,15.942887385,15.715670885,1.44580,0.2272165,12800,204068958.528
03/31/2023,ProShares Ultra Gold,UGL,15.7156709025,15.8979031525,-1.14627,-0.18223225,12800,201160587.552
03/30/2023,ProShares Ultra Gold,UGL,15.8979030275,15.6884145275,1.33531,0.2094885,12800,203493158.752
03/29/2023,ProShares Ultra Gold,UGL,15.68841444,15.78147644,-0.58969,-0.093062,12600,197674021.944
03/28/2023,ProShares Ultra Gold,UGL,15.781476485,15.483763735,1.92274,0.29771275,12400,195690308.414
03/27/2023,ProShares Ultra Gold,UGL,15.4837637975,15.9625400475,-2.99937,-0.47877625,12200,188901918.3295
03/24/2023,ProShares Ultra Gold,UGL,15.96254006,16.14742706,-1.14499,-0.184887,12200,194742988.732
03/23/2023,ProShares Ultra Gold,UGL,16.147426965,15.415024215,4.75123,0.73240275,12000,193769123.58
03/22/2023,ProShares Ultra Gold,UGL,15.415024165,15.284485165,0.85406,0.130539,12000,184980289.98
03/21/2023,ProShares Ultra Gold,UGL,15.28448525,15.9435115,-4.13351,-0.65902625,12000,183413823
03/20/2023,ProShares Ultra Gold,UGL,15.943511595,15.790225595,0.97077,0.153286,12200,194510841.459
03/17/2023,ProShares Ultra Gold,UGL,15.7902255025,15.0077335025,5.21393,0.782492,12200,192640751.1305
03/16/2023,ProShares Ultra Gold,UGL,15.0077335,15.13742175,-0.85674,-0.12968825,12000,180092802
03/15/2023,ProShares Ultra Gold,UGL,15.137421765,14.818197265,2.15427,0.3192245,12000,181649061.18
03/14/2023,ProShares Ultra Gold,UGL,14.8181971825,14.9036871825,-0.57362,-0.08549,11800,174854726.7535
03/13/2023,ProShares Ultra Gold,UGL,14.9036871475,14.1619756475,5.23734,0.7417115,11800,175863508.3405
03/10/2023,ProShares Ultra Gold,UGL,14.1619755475,13.6785147975,3.53445,0.48346075,11800,167111311.4605
03/09/2023,ProShares Ultra Gold,UGL,13.67851483,13.44272558,1.75403,0.23578925,11800,161406474.994
03/08/2023,ProShares Ultra Gold,UGL,13.4427255175,13.4618845175,-0.14232,-0.019159,11800,158624161.1065
03/07/2023,ProShares Ultra Gold,UGL,13.4618844775,13.9825769775,-3.72387,-0.5206925,11800,158850236.8345
03/06/2023,ProShares Ultra Gold,UGL,13.98257693,13.97976043,0.02015,0.0028165,12000,167790923.16
03/03/2023,ProShares Ultra Gold,UGL,13.979760555,13.767995305,1.53810,0.21176525,12000,167757126.66
03/02/2023,ProShares Ultra Gold,UGL,13.7679952225,13.8405369725,-0.52413,-0.07254175,12200,167969541.7145
03/01/2023,ProShares Ultra Gold,UGL,13.8405370825,13.7089735825,0.95969,0.1315635,12200,168854552.4065
02/28/2023,ProShares Ultra Gold,UGL,13.708973515,13.533462515,1.29687,0.175511,12200,167249476.883
02/27/2023,ProShares Ultra Gold,UGL,13.533462595,13.414832095,0.88432,0.1186305,12200,165108243.659
02/24/2023,ProShares Ultra Gold,UGL,13.4148319825,13.5577747325,-1.05432,-0.14294275,12400,166343916.583
02/23/2023,ProShares Ultra Gold,UGL,13.55777464,13.77718914,-1.59259,-0.2194145,12400,168116405.536
02/22/2023,ProShares Ultra Gold,UGL,13.7771890475,13.7911230475,-0.10104,-0.013934,12400,170837144.189
02/21/2023,ProShares Ultra Gold,UGL,13.79112296,13.90292921,-0.80419,-0.11180625,12400,171009924.704
02/17/2023,ProShares Ultra Gold,UGL,13.90292922,13.92603922,-0.16595,-0.02311,12400,172396322.328
02/16/2023,ProShares Ultra Gold,UGL,13.9260392075,13.8276514575,0.71153,0.09838775,12400,172682886.173
02/15/2023,ProShares Ultra Gold,UGL,13.827651485,14.131258735,-2.14848,-0.30360725,12400,171462878.414
02/14/2023,ProShares Ultra Gold,UGL,14.13125867,14.10147017,0.21124,0.0297885,12400,175227607.508
02/13/2023,ProShares Ultra Gold,UGL,14.10147028,14.26590953,-1.15267,-0.16443925,12600,177678525.528
02/10/2023,ProShares Ultra Gold,UGL,14.26590957,14.32591157,-0.41884,-0.060002,12600,179750460.582
02/09/2023,ProShares Ultra Gold,UGL,14.3259116175,14.5122281175,-1.28386,-0.1863165,12600,180506486.3805
02/08/2023,ProShares Ultra Gold,UGL,14.512228185,14.420927685,0.63311,0.0913005,12800,185756520.768
02/07/2023,ProShares Ultra Gold,UGL,14.4209276975,14.3391661975,0.57020,0.0817615,12800,184587874.528
02/06/2023,ProShares Ultra Gold,UGL,14.3391660975,14.2921175975,0.32919,0.0470485,12800,183541326.048
02/03/2023,ProShares Ultra Gold,UGL,14.292117505,15.140459755,-5.60315,-0.84834225,12800,182939104.064
02/02/2023,ProShares Ultra Gold,UGL,15.1404597725,15.3287715225,-1.22849,-0.18831175,12800,193797885.088
02/01/2023,ProShares Ultra Gold,UGL,15.328771575,15.367312325,-0.25080,-0.03854075,12800,196208276.16
01/31/2023,ProShares Ultra Gold,UGL,15.36731238,15.27021013,0.63589,0.09710225,12800,196701598.464
01/30/2023,ProShares Ultra Gold,UGL,15.27021006,15.36849206,-0.63950,-0.098282,12800,195458688.768
01/27/2023,ProShares Ultra Gold,UGL,15.36849214,15.38489989,-0.10665,-0.01640775,12800,196716699.392
01/26/2023,ProShares Ultra Gold,UGL,15.384899985,15.585938985,-1.28987,-0.201039,12800,196926719.808
01/25/2023,ProShares Ultra Gold,UGL,15.5859390275,15.4708382775,0.74399,0.11510075,12800,199500019.552
01/24/2023,ProShares Ultra Gold,UGL,15.470838335,15.362480085,0.70534,0.10835825,12800,198026730.688
01/23/2023,ProShares Ultra Gold,UGL,15.3624800625,15.3517408125,0.06995,0.01073925,13000,199712240.8125
01/20/2023,ProShares Ultra Gold,UGL,15.351740855,15.283069355,0.44933,0.0686715,12800,196502282.944
01/19/2023,ProShares Ultra Gold,UGL,15.2830692525,15.0198530025,1.75246,0.26321625,12800,195623286.432
01/18/2023,ProShares Ultra Gold,UGL,15.0198529525,15.0641777025,-0.29424,-0.04432475,12800,192254117.792
01/17/2023,ProShares Ultra Gold,UGL,15.0641777175,15.2463102175,-1.19460,-0.1821325,12800,192821474.784
01/13/2023,ProShares Ultra Gold,UGL,15.24631034,14.88741759,2.41071,0.35889275,12800,195152772.352
01/12/2023,ProShares Ultra Gold,UGL,14.887417585,14.578368585,2.11991,0.309049,12600,187581461.571
01/11/2023,ProShares Ultra Gold,UGL,14.5783685025,14.5398027525,0.26524,0.03856575,12600,183687443.1315
01/10/2023,ProShares Ultra Gold,UGL,14.539802775,14.558700525,-0.12980,-0.01889775,12600,183201514.965
01/09/2023,ProShares Ultra Gold,UGL,14.55870046,14.43120996,0.88344,0.1274905,12600,183439625.796
01/06/2023,ProShares Ultra Gold,UGL,14.431210085,13.988222835,3.16686,0.44298725,12600,181833247.071
01/05/2023,ProShares Ultra Gold,UGL,13.9882227925,14.2698330425,-1.97347,-0.28161025,12600,176251607.1855
01/04/2023,ProShares Ultra Gold,UGL,14.269833035,14.072372035,1.40318,0.197461,12600,179799896.241
01/03/2023,ProShares Ultra Gold,UGL,14.07237208,13.76987958,2.19677,0.3024925,12600,177311888.208
12/30/2022,ProShares Ultra Gold,UGL,13.7698795075,13.7650975075,0.03474,0.004782,12600,173500481.7945
12/29/2022,ProShares Ultra Gold,UGL,13.7650975425,13.6113375425,1.12965,0.15376,12600,173440229.0355
12/28/2022,ProShares Ultra Gold,UGL,13.611337625,13.720320875,-0.79432,-0.10898325,12600,171502854.075
12/27/2022,ProShares Ultra Gold,UGL,13.7203207675,13.4355987675,2.11916,0.284722,12600,172876041.6705
12/23/2022,ProShares Ultra Gold,UGL,13.4355988175,13.3028605675,0.99782,0.13273825,12600,169288545.1005
12/22/2022,ProShares Ultra Gold,UGL,13.3028605725,13.7556830725,-3.29189,-0.4528225,12600,167616043.2135
12/21/2022,ProShares Ultra Gold,UGL,13.75568317,13.75486717,0.00593,0.000816,12800,176072744.576
12/20/2022,ProShares Ultra Gold,UGL,13.7548671075,13.3427761075,3.08850,0.412091,12800,176062298.976
12/19/2022,ProShares Ultra Gold,UGL,13.3427760325,13.3773947825,-0.25879,-0.03461875,12800,170787533.216
12/16/2022,ProShares Ultra Gold,UGL,13.37739487,13.19351237,1.39373,0.1838825,12800,171230654.336
12/15/2022,ProShares Ultra Gold,UGL,13.1935122775,13.6566742775,-3.39147,-0.463162,12800,168876957.152
12/14/2022,ProShares Ultra Gold,UGL,13.6566743075,13.7584855575,-0.73999,-0.10181125,12800,174805431.136
12/13/2022,ProShares Ultra Gold,UGL,13.7584854625,13.2659482125,3.71279,0.49253725,13200,181612008.105
12/12/2022,ProShares Ultra Gold,UGL,13.2659481825,13.5385826825,-2.01376,-0.2726345,13200,175110516.009
12/09/2022,ProShares Ultra Gold,UGL,13.53858274,13.40097324,1.02686,0.1376095,13200,178709292.168
12/08/2022,ProShares Ultra Gold,UGL,13.400973225,13.348450725,0.39347,0.0525225,13200,176892846.57
12/07/2022,ProShares Ultra Gold,UGL,13.3484508025,13.1181238025,1.75579,0.230327,13200,176199550.593
12/06/2022,ProShares Ultra Gold,UGL,13.11812385,13.1012276,0.12897,0.01689625,13200,173159234.82
12/05/2022,ProShares Ultra Gold,UGL,13.10122772,13.52181722,-3.11045,-0.4205895,13200,172936205.904
12/02/2022,ProShares Ultra Gold,UGL,13.5218172825,13.6050960325,-0.61211,-0.08327875,13200,178487988.129
12/01/2022,ProShares Ultra Gold,UGL,13.6050960375,12.8001257875,6.28877,0.80497025,13200,179587267.695
11/30/2022,ProShares Ultra Gold,UGL,12.8001258675,12.8548658675,-0.42583,-0.05474,13200,168961661.451
11/29/2022,ProShares Ultra Gold,UGL,12.854865795,12.732296295,0.96267,0.1225695,13400,172255201.653
11/28/2022,ProShares Ultra Gold,UGL,12.7322963325,12.9277728325,-1.51207,-0.1954765,13400,170612770.8555
11/25/2022,ProShares Ultra Gold,UGL,12.9277728525,12.8044201025,0.96336,0.12335275,13400,173232156.2235
11/23/2022,ProShares Ultra Gold,UGL,12.804420195,12.722619195,0.64296,0.081801,13400,171579230.613
11/22/2022,ProShares Ultra Gold,UGL,12.7226191,12.7191086,0.02760,0.0035105,13400,170483095.94
11/21/2022,ProShares Ultra Gold,UGL,12.7191086475,12.9278483975,-1.61465,-0.20873975,13400,170436055.8765
11/18/2022,ProShares Ultra Gold,UGL,12.9278483775,13.0565428775,-0.98567,-0.1286945,13400,173233168.2585
11/17/2022,ProShares Ultra Gold,UGL,13.056542865,13.251075865,-1.46805,-0.194533,13400,174957674.391
11/16/2022,ProShares Ultra Gold,UGL,13.251075955,13.259434455,-0.06304,-0.0083585,13200,174914202.606
11/15/2022,ProShares Ultra Gold,UGL,13.259434525,13.247036025,0.09359,0.0123985,13200,175024535.73
11/14/2022,ProShares Ultra Gold,UGL,13.2470361475,13.1381126475,0.82907,0.1089235,13000,172211469.9175
11/11/2022,ProShares Ultra Gold,UGL,13.1381126925,12.9082079425,1.78107,0.22990475,13000,170795465.0025
11/10/2022,ProShares Ultra Gold,UGL,12.908207955,12.334269955,4.65320,0.573938,13000,167806703.415
11/09/2022,ProShares Ultra Gold,UGL,12.334269965,12.366255715,-0.25865,-0.03198575,13000,160345509.545
11/08/2022,ProShares Ultra Gold,UGL,12.3662556975,11.8655191975,4.22010,0.5007365,13000,160761324.0675
11/07/2022,ProShares Ultra Gold,UGL,11.8655192925,11.8091567925,0.47728,0.0563625,13000,154251750.8025
11/04/2022,ProShares Ultra Gold,UGL,11.8091566775,11.1821019275,5.60766,0.62705475,13000,153519036.8075
11/03/2022,ProShares Ultra Gold,UGL,11.182102045,11.446711045,-2.31166,-0.264609,13000,145367326.585
11/02/2022,ProShares Ultra Gold,UGL,11.4467109675,11.4421759675,0.03963,0.004535,13200,151096584.771
11/01/2022,ProShares Ultra Gold,UGL,11.4421759125,11.3176146625,1.10060,0.12456125,13200,151036722.045
10/31/2022,ProShares Ultra Gold,UGL,11.317614565,11.373187815,-0.48863,-0.05557325,13200,149392512.258
10/28/2022,ProShares Ultra Gold,UGL,11.37318788,11.66406513,-2.49379,-0.29087725,13200,150126080.016
10/27/2022,ProShares Ultra Gold,UGL,11.664065215,11.714216215,-0.42812,-0.050151,13200,153965660.838
10/26/2022,ProShares Ultra Gold,UGL,11.7142162925,11.5576092925,1.35501,0.156607,13200,154627655.061
10/25/2022,ProShares Ultra Gold,UGL,11.5576093975,11.5029598975,0.47509,0.0546495,13200,152560444.047
10/24/2022,ProShares Ultra Gold,UGL,11.502959835,11.532530835,-0.25641,-0.029571,13200,151839069.822
10/21/2022,ProShares Ultra Gold,UGL,11.5325308125,11.2638305625,2.38551,0.26870025,13200,152229406.725
10/20/2022,ProShares Ultra Gold,UGL,11.2638305975,11.2277450975,0.32140,0.0360855,13200,148682563.887
10/19/2022,ProShares Ultra Gold,UGL,11.22774517,11.52838267,-2.60780,-0.3006375,13200,148206236.244
10/18/2022,ProShares Ultra Gold,UGL,11.5283827,11.6427317,-0.98215,-0.114349,13400,154480328.18
10/17/2022,ProShares Ultra Gold,UGL,11.6427316175,11.4323476175,1.84025,0.210384,13400,156012603.6745
10/14/2022,ProShares Ultra Gold,UGL,11.4323475825,11.8284073325,-3.34838,-0.39605975,13400,153193457.6055
10/13/2022,ProShares Ultra Gold,UGL,11.8284072825,11.8351437825,-0.05692,-0.0067365,13400,158500657.5855
10/12/2022,ProShares Ultra Gold,UGL,11.8351437825,11.9553960325,-1.00584,-0.12025225,13400,158590926.6855
10/11/2022,ProShares Ultra Gold,UGL,11.9553960925,11.8028980925,1.29204,0.152498,13400,160202307.6395
10/10/2022,ProShares Ultra Gold,UGL,11.80289819,12.29284769,-3.98565,-0.4899495,13400,158158835.746
10/07/2022,ProShares Ultra Gold,UGL,12.29284765,12.45917265,-1.33496,-0.166325,13400,164724158.51
10/06/2022,ProShares Ultra Gold,UGL,12.459172685,12.459124935,0.00038,0.00004775,13400,166952913.979
10/05/2022,ProShares Ultra Gold,UGL,12.459124975,12.599977725,-1.11788,-0.14085275,13400,166952274.665
10/04/2022,ProShares Ultra Gold,UGL,12.5999777725,12.1914237725,3.35116,0.408554,13400,168839702.1515
10/03/2022,ProShares Ultra Gold,UGL,12.191423665,11.768325665,3.59523,0.423098,13600,165803361.844
09/30/2022,ProShares Ultra Gold,UGL,11.76832576,11.72029676,0.40979,0.048029,13600,160049230.336
09/29/2022,ProShares Ultra Gold,UGL,11.7202968625,11.7397588625,-0.16578,-0.019462,13600,159396037.33
09/28/2022,ProShares Ultra Gold,UGL,11.73975891,11.27369616,4.13407,0.46606275,13600,159660721.176
09/27/2022,ProShares Ultra Gold,UGL,11.2736961675,11.2349619175,0.34477,0.03873425,13600,153322267.878
09/26/2022,ProShares Ultra Gold,UGL,11.23496183,11.54376783,-2.67509,-0.308806,13600,152795480.888
09/23/2022,ProShares Ultra Gold,UGL,11.5437679125,11.9046554125,-3.03148,-0.3608875,13600,156995243.61
09/22/2022,ProShares Ultra Gold,UGL,11.904655445,11.828168195,0.64665,0.07648725,13800,164284245.141
09/21/2022,ProShares Ultra Gold,UGL,11.8281683175,11.7631373175,0.55284,0.065031,14000,165594356.445
09/20/2022,ProShares Ultra Gold,UGL,11.76313723,11.86316948,-0.84322,-0.10003225,14000,164683921.22
09/19/2022,ProShares Ultra Gold,UGL,11.863169465,11.937582715,-0.62335,-0.07441325,14200,168457006.403
09/16/2022,ProShares Ultra Gold,UGL,11.9375826575,11.8497624075,0.74111,0.08782025,14200,169513673.7365
09/15/2022,ProShares Ultra Gold,UGL,11.84976249,12.30773199,-3.72099,-0.4579695,14600,173006532.354
09/14/2022,ProShares Ultra Gold,UGL,12.3077319875,12.4275534875,-0.96416,-0.1198215,14800,182154433.415
09/13/2022,ProShares Ultra Gold,UGL,12.4275535675,12.7675488175,-2.66296,-0.33999525,14800,183927792.799
09/12/2022,ProShares Ultra Gold,UGL,12.767548765,12.592273765,1.39192,0.175275,14800,188959721.722
09/09/2022,ProShares Ultra Gold,UGL,12.59227381,12.47032531,0.97791,0.1219485,14800,186365652.388
09/08/2022,ProShares Ultra Gold,UGL,12.470325305,12.580843305,-0.87846,-0.110518,14800,184560814.514
09/07/2022,ProShares Ultra Gold,UGL,12.58084332,12.36563857,1.74034,0.21520475,14800,186196481.136
09/06/2022,ProShares Ultra Gold,UGL,12.36563868,12.50593418,-1.12183,-0.1402955,14800,183011452.464
09/02/2022,ProShares Ultra Gold,UGL,12.5059340625,12.3141518125,1.55741,0.19178225,14800,185087824.125
09/01/2022,ProShares Ultra Gold,UGL,12.3141519225,12.5597941725,-1.95578,-0.24564225,15000,184712278.8375
08/31/2022,ProShares Ultra Gold,UGL,12.5597940975,12.7075238475,-1.16254,-0.14772975,15000,188396911.4625
08/30/2022,ProShares Ultra Gold,UGL,12.7075239025,12.9050419025,-1.53055,-0.197518,15400,195695868.0985
08/29/2022,ProShares Ultra Gold,UGL,12.905041795,12.906233295,-0.00923,-0.0011915,15400,198737643.643
08/26/2022,ProShares Ultra Gold,UGL,12.906233205,13.228699455,-2.43763,-0.32246625,15400,198755991.357
08/25/2022,ProShares Ultra Gold,UGL,13.22869941,13.08155041,1.12486,0.147149,15400,203721970.914
08/24/2022,ProShares Ultra Gold,UGL,13.08155051,13.07701901,0.03465,0.0045315,15400,201455877.854
08/23/2022,ProShares Ultra Gold,UGL,13.0770189975,12.8882234975,1.46487,0.1887955,15400,201386092.5615
08/22/2022,ProShares Ultra Gold,UGL,12.888223375,13.103551625,-1.64328,-0.21532825,15600,201056284.65
08/19/2022,ProShares Ultra Gold,UGL,13.10355156,13.22750006,-0.93705,-0.1239485,15600,204415404.336
08/18/2022,ProShares Ultra Gold,UGL,13.227500145,13.309865895,-0.61883,-0.08236575,15600,206349002.262
08/17/2022,ProShares Ultra Gold,UGL,13.3098658775,13.5061668775,-1.45342,-0.196301,15600,207633907.689
08/16/2022,ProShares Ultra Gold,UGL,13.506166855,13.633514605,-0.93408,-0.12734775,15600,210696202.938
08/15/2022,ProShares Ultra Gold,UGL,13.6335147125,13.8999542125,-1.91684,-0.2664395,15600,212682829.515
08/12/2022,ProShares Ultra Gold,UGL,13.89995427,13.77333552,0.91930,0.12661875,15600,216839286.612
08/11/2022,ProShares Ultra Gold,UGL,13.773335415,13.872778415,-0.71682,-0.099443,15600,214864032.474
08/10/2022,ProShares Ultra Gold,UGL,13.87277847,13.85137122,0.15455,0.02140725,15600,216415344.132
08/09/2022,ProShares Ultra Gold,UGL,13.851371295,13.743302045,0.78634,0.10806925,15600,216081392.202
08/08/2022,ProShares Ultra Gold,UGL,13.7433020825,13.5317435825,1.56342,0.2115585,15600,214395512.487
08/05/2022,ProShares Ultra Gold,UGL,13.53174359,13.77100034,-1.73740,-0.23925675,15600,211095200.004
08/04/2022,ProShares Ultra Gold,UGL,13.7710003725,13.3137666225,3.43429,0.45723375,15600,214827605.811
08/03/2022,ProShares Ultra Gold,UGL,13.3137665,13.51451025,-1.48539,-0.20074375,15600,207694757.4
08/02/2022,ProShares Ultra Gold,UGL,13.514510205,13.484304955,0.22400,0.03020525,15800,213529261.239
08/01/2022,ProShares Ultra Gold,UGL,13.484304855,13.395857605,0.66026,0.08844725,15800,213052016.709
07/29/2022,ProShares Ultra Gold,UGL,13.39585749,13.20754699,1.42578,0.1883105,15800,211654548.342
07/28/2022,ProShares Ultra Gold,UGL,13.207547035,12.742539035,3.64926,0.465008,15800,208679243.153
07/27/2022,ProShares Ultra Gold,UGL,12.742539155,12.716260655,0.20665,0.0262785,15800,201332118.649
07/26/2022,ProShares Ultra Gold,UGL,12.7162605525,12.7368393025,-0.16157,-0.02057875,15800,200916916.7295
07/25/2022,ProShares Ultra Gold,UGL,12.736839405,12.858314655,-0.94472,-0.12147525,15800,201242062.599
07/22/2022,ProShares Ultra Gold,UGL,12.858314695,12.653903445,1.61540,0.20441125,15800,203161372.181
07/21/2022,ProShares Ultra Gold,UGL,12.65390352,12.45698027,1.58083,0.19692325,16000,202462456.32
07/20/2022,ProShares Ultra Gold,UGL,12.4569801475,12.6089468975,-1.20523,-0.15196675,16000,199311682.36
07/19/2022,ProShares Ultra Gold,UGL,12.608947015,12.610618515,-0.01325,-0.0016715,16000,201743152.24
07/18/2022,ProShares Ultra Gold,UGL,12.61061839,12.52404264,0.69128,0.08657575,16000,201769894.24
07/15/2022,ProShares Ultra Gold,UGL,12.5240426125,12.5709166125,-0.37288,-0.046874,16000,200384681.8
07/14/2022,ProShares Ultra Gold,UGL,12.570916605,13.011221855,-3.38404,-0.44030525,16000,201134665.68
07/13/2022,ProShares Ultra Gold,UGL,13.01122188,12.85309213,1.23029,0.15812975,16200,210781794.456
07/12/2022,ProShares Ultra Gold,UGL,12.85309201,12.95560126,-0.79123,-0.10250925,16200,208220090.562
07/11/2022,ProShares Ultra Gold,UGL,12.9556013425,13.1154078425,-1.21846,-0.1598065,16200,209880741.7485
07/08/2022,ProShares Ultra Gold,UGL,13.1154078425,13.0765515925,0.29714,0.03885625,16600,217715770.1855
07/07/2022,ProShares Ultra Gold,UGL,13.076551695,13.028750445,0.36689,0.04780125,17000,222301378.815
07/06/2022,ProShares Ultra Gold,UGL,13.0287503425,13.4450255925,-3.09613,-0.41627525,17000,221488755.8225
07/05/2022,ProShares Ultra Gold,UGL,13.4450256725,14.0318579225,-4.18214,-0.58683225,17000,228565436.4325
07/01/2022,ProShares Ultra Gold,UGL,14.0318580275,14.1227500275,-0.64359,-0.090892,17000,238541586.4675
06/30/2022,ProShares Ultra Gold,UGL,14.1227499625,14.2833514625,-1.12440,-0.1606015,17000,240086749.3625
06/29/2022,ProShares Ultra Gold,UGL,14.28335135,14.34188585,-0.40814,-0.0585345,17200,245673643.22
06/28/2022,ProShares Ultra Gold,UGL,14.3418858775,14.3990123775,-0.39674,-0.0571265,17200,246680437.093
06/27/2022,ProShares Ultra Gold,UGL,14.399012265,14.487208265,-0.60879,-0.088196,17200,247663010.958
06/24/2022,ProShares Ultra Gold,UGL,14.48720838,14.47967288,0.05204,0.0075355,17200,249179984.136
06/23/2022,ProShares Ultra Gold,UGL,14.4796729675,14.6168079675,-0.93820,-0.137135,17200,249050375.041
06/22/2022,ProShares Ultra Gold,UGL,14.6168079875,14.6235432375,-0.04606,-0.00673525,17400,254332458.9825
06/21/2022,ProShares Ultra Gold,UGL,14.62354315,14.6532679,-0.20285,-0.02972475,17400,254449650.81
06/17/2022,ProShares Ultra Gold,UGL,14.6532679925,14.8023979925,-1.00747,-0.14913,17400,254966863.0695
06/16/2022,ProShares Ultra Gold,UGL,14.8023978975,14.3257561475,3.32717,0.47664175,17400,257561723.4165
06/15/2022,ProShares Ultra Gold,UGL,14.3257561475,14.2303421475,0.67050,0.095414,17600,252133308.196
06/14/2022,ProShares Ultra Gold,UGL,14.23034208,14.52087608,-2.00080,-0.290534,17600,250454020.608
06/13/2022,ProShares Ultra Gold,UGL,14.52087601,15.23155526,-4.66584,-0.71067925,17600,255567417.776
06/10/2022,ProShares Ultra Gold,UGL,15.2315551875,14.8675684375,2.44819,0.36398675,17600,268075371.3
06/09/2022,ProShares Ultra Gold,UGL,14.8675683225,14.9273995725,-0.40081,-0.05983125,17600,261669202.476
06/08/2022,ProShares Ultra Gold,UGL,14.92739957,14.85713982,0.47290,0.07025975,18200,271678672.174
06/07/2022,ProShares Ultra Gold,UGL,14.857139895,14.723315895,0.90893,0.133824,18200,270399946.089
06/06/2022,ProShares Ultra Gold,UGL,14.72331582,14.82853232,-0.70955,-0.1052165,18200,267964347.924
06/03/2022,ProShares Ultra Gold,UGL,14.828532295,15.172257045,-2.26548,-0.34372475,18400,272844994.228
06/02/2022,ProShares Ultra Gold,UGL,15.172257165,14.808683915,2.45514,0.36357325,18400,279169531.836
06/01/2022,ProShares Ultra Gold,UGL,14.80868398,14.80421798,0.03017,0.004466,18400,272479785.232
05/31/2022,ProShares Ultra Gold,UGL,14.8042179875,14.9488214875,-0.96732,-0.1446035,18400,272397610.97
05/27/2022,ProShares Ultra Gold,UGL,14.9488214475,14.8945211975,0.36457,0.05430025,18400,275058314.634
05/26/2022,ProShares Ultra Gold,UGL,14.89452117,14.87237142,0.14893,0.02214975,18400,274059189.528
05/25/2022,ProShares Ultra Gold,UGL,14.8723715325,15.1794347825,-2.02289,-0.30706325,18400,273651636.198
05/24/2022,ProShares Ultra Gold,UGL,15.1794347525,14.8985930025,1.88502,0.28084175,18400,279301599.446
05/23/2022,ProShares Ultra Gold,UGL,14.89859296,14.81146221,0.58827,0.08713075,18800,280093547.648
05/20/2022,ProShares Ultra Gold,UGL,14.81146229,14.80222754,0.06239,0.00923475,18800,278455491.052
05/19/2022,ProShares Ultra Gold,UGL,14.8022274475,14.4011881975,2.78477,0.40103925,18800,278281876.013
05/18/2022,ProShares Ultra Gold,UGL,14.40118829,14.44901554,-0.33101,-0.04782725,18800,270742339.852
