Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
02/06/2023,ProShares UltraShort Silver,ZSL,894.6830472,881.3684472,1.51067,13.3146,34.78,31119961.73444322
02/03/2023,ProShares UltraShort Silver,ZSL,881.3684604,799.4608204,10.24536,81.90764,37.28,32860258.61699679
02/02/2023,ProShares UltraShort Silver,ZSL,799.460838,799.827518,-0.04584,-0.36668,37.28,29806478.30184255
02/01/2023,ProShares UltraShort Silver,ZSL,799.827526,784.825246,1.91154,15.00228,34.78,27820580.79805135
01/31/2023,ProShares UltraShort Silver,ZSL,784.8252344,791.6355544,-0.86028,-6.81032,34.78,27298752.71381294
01/30/2023,ProShares UltraShort Silver,ZSL,791.6355696,799.0484496,-0.92771,-7.41288,34.78,27535638.13539996
01/27/2023,ProShares UltraShort Silver,ZSL,799.0484392,773.4029992,3.31592,25.64544,34.78,27793481.64659242
01/26/2023,ProShares UltraShort Silver,ZSL,773.4029896,778.5058296,-0.65547,-5.10284,34.78,26901450.20292946
01/25/2023,ProShares UltraShort Silver,ZSL,778.505848,791.255728,-1.61135,-12.74988,34.78,27078944.0747998
01/24/2023,ProShares UltraShort Silver,ZSL,791.2557232,804.5323632,-1.65023,-13.27664,34.78,27522425.85260332
01/23/2023,ProShares UltraShort Silver,ZSL,804.5323476,779.6113876,3.19659,24.92096,34.78,27984229.66634901
01/20/2023,ProShares UltraShort Silver,ZSL,779.6114036,783.8374436,-0.53915,-4.22604,37.28,29066427.37298461
01/19/2023,ProShares UltraShort Silver,ZSL,783.8374236,798.8643036,-1.88103,-15.02688,37.28,29223987.02749911
01/18/2023,ProShares UltraShort Silver,ZSL,798.8643052,771.7935052,3.50752,27.0708,37.28,29784237.63524027
01/17/2023,ProShares UltraShort Silver,ZSL,771.7934896,752.8684496,2.51372,18.92504,37.28,28774950.32629196
01/13/2023,ProShares UltraShort Silver,ZSL,752.8684676,776.6379876,-3.06057,-23.76952,37.28,28069364.47293601
01/12/2023,ProShares UltraShort Silver,ZSL,776.6380044,812.8164444,-4.45100,-36.17844,38.53,29926366.96709619
01/11/2023,ProShares UltraShort Silver,ZSL,812.8164252,800.3269852,1.56054,12.48944,38.53,31320438.19592727
01/10/2023,ProShares UltraShort Silver,ZSL,800.3269684,786.7038084,1.73168,13.62316,37.28,29838770.43642509
01/09/2023,ProShares UltraShort Silver,ZSL,786.703812,779.368612,0.94117,7.3352,37.28,29330855.2311537
01/06/2023,ProShares UltraShort Silver,ZSL,779.3686136,818.2694936,-4.75404,-38.90088,37.28,29057375.37878686
01/05/2023,ProShares UltraShort Silver,ZSL,818.2695124,782.9077524,4.51672,35.36176,37.28,30507726.34144949
01/04/2023,ProShares UltraShort Silver,ZSL,782.9077684,765.6298884,2.25669,17.27788,37.28,29189326.48350509
01/03/2023,ProShares UltraShort Silver,ZSL,765.6299056,778.2310656,-1.61921,-12.60116,37.28,28545152.03721356
12/30/2022,ProShares UltraShort Silver,ZSL,778.2310516,764.9080916,1.74177,13.32296,41.03,31933329.84228941
12/29/2022,ProShares UltraShort Silver,ZSL,764.9081068,792.1208268,-3.43543,-27.21272,39.78,30430511.31714843
12/28/2022,ProShares UltraShort Silver,ZSL,792.1208272,768.1420272,3.12166,23.9788,39.78,31513121.09568372
12/27/2022,ProShares UltraShort Silver,ZSL,768.142044,787.531324,-2.46203,-19.38928,34.78,26718457.5484119
12/23/2022,ProShares UltraShort Silver,ZSL,787.5313204,807.8646404,-2.51692,-20.33332,34.78,27392879.11202029
12/22/2022,ProShares UltraShort Silver,ZSL,807.864634,771.360514,4.73243,36.50412,34.78,28100137.33396465
12/21/2022,ProShares UltraShort Silver,ZSL,771.3605108,766.4631908,0.63895,4.89732,36.03,27794606.84177133
12/20/2022,ProShares UltraShort Silver,ZSL,766.4631792,844.3793392,-9.22763,-77.91616,33.53,25701982.24232892
12/19/2022,ProShares UltraShort Silver,ZSL,844.3793196,835.0204396,1.12080,9.35888,32.28,27259287.55999371
12/16/2022,ProShares UltraShort Silver,ZSL,835.0204468,836.6398868,-0.19356,-1.61944,32.28,26957152.96364493
12/15/2022,ProShares UltraShort Silver,ZSL,836.6398944,782.7637344,6.88281,53.87616,32.28,27009433.95489144
12/14/2022,ProShares UltraShort Silver,ZSL,782.76374,792.36922,-1.21225,-9.60548,32.28,25270137.9402615
12/13/2022,ProShares UltraShort Silver,ZSL,792.3692396,834.1709196,-5.01116,-41.80168,31.03,24589772.89558571
12/12/2022,ProShares UltraShort Silver,ZSL,834.1709196,812.6065996,2.65372,21.56432,28.53,23801586.53740371
12/09/2022,ProShares UltraShort Silver,ZSL,812.6065808,846.9204208,-4.05160,-34.31384,28.53,23186286.40644708
12/08/2022,ProShares UltraShort Silver,ZSL,846.9204068,871.5184868,-2.82244,-24.59808,26.03,22048069.50731593
12/07/2022,ProShares UltraShort Silver,ZSL,871.518484,919.847964,-5.25407,-48.32948,26.03,22688436.7856309
12/06/2022,ProShares UltraShort Silver,ZSL,919.8479668,913.1367268,0.73497,6.71124,27.28,25096419.04399693
12/05/2022,ProShares UltraShort Silver,ZSL,913.1367272,852.0234072,7.17273,61.11332,26.03,23771893.87496122
12/02/2022,ProShares UltraShort Silver,ZSL,852.0233964,883.6109564,-3.57483,-31.58756,26.03,22180916.78374539
12/01/2022,ProShares UltraShort Silver,ZSL,883.6109696,978.8384896,-9.72862,-95.22752,26.03,23003243.18406496
11/30/2022,ProShares UltraShort Silver,ZSL,978.8384984,1011.3528984,-3.21494,-32.5144,22.28,21811678.49850934
11/29/2022,ProShares UltraShort Silver,ZSL,1011.3528884,1041.9568884,-2.93717,-30.604,22.28,22536203.96661709
11/28/2022,ProShares UltraShort Silver,ZSL,1041.9568832,997.1445232,4.49407,44.81236,24.78,25823051.87664432
11/25/2022,ProShares UltraShort Silver,ZSL,997.1445268,1004.8015668,-0.76204,-7.65704,24.78,24712457.16520293
11/23/2022,ProShares UltraShort Silver,ZSL,1004.8015828,1033.6529828,-2.79121,-28.8514,24.78,24902223.70688853
11/22/2022,ProShares UltraShort Silver,ZSL,1033.6529788,1050.2864588,-1.58371,-16.63348,26.03,26909320.56902063
11/21/2022,ProShares UltraShort Silver,ZSL,1050.2864552,1037.0792152,1.27350,13.20724,26.03,27342343.60267402
11/18/2022,ProShares UltraShort Silver,ZSL,1037.0792072,1040.1937672,-0.29942,-3.11456,23.53,24405818.32585922
11/17/2022,ProShares UltraShort Silver,ZSL,1040.193758,989.005678,5.17571,51.18808,22.28,23178871.55310955
11/16/2022,ProShares UltraShort Silver,ZSL,989.0056672,991.9012272,-0.29192,-2.89556,22.28,22038235.80849272
11/15/2022,ProShares UltraShort Silver,ZSL,991.9012272,943.3074672,5.15142,48.59376,22.28,22102758.22347372
11/14/2022,ProShares UltraShort Silver,ZSL,943.3074576,983.3340576,-4.07050,-40.0266,22.28,21019932.32187876
11/11/2022,ProShares UltraShort Silver,ZSL,983.3340644,980.4507444,0.29408,2.88332,22.28,21911854.20718969
11/10/2022,ProShares UltraShort Silver,ZSL,980.4507344,1016.0530944,-3.50399,-35.60236,22.28,21847604.31605044
11/09/2022,ProShares UltraShort Silver,ZSL,1016.053114,999.674474,1.63840,16.37864,22.28,22640940.15121265
11/08/2022,ProShares UltraShort Silver,ZSL,999.6744812,1058.6324812,-5.56926,-58.958,19.78,19776785.18833787
11/07/2022,ProShares UltraShort Silver,ZSL,1058.6324612,1072.5636212,-1.29887,-13.93116,18.53,19619873.59572337
11/04/2022,ProShares UltraShort Silver,ZSL,1072.5636204,1246.1546604,-13.93014,-173.59104,17.28,18537358.37818779
11/03/2022,ProShares UltraShort Silver,ZSL,1246.15468,1225.6072,1.67651,20.54748,13.53,16864491.669243
11/02/2022,ProShares UltraShort Silver,ZSL,1225.60722,1216.56966,0.74287,9.03756,13.53,16586418.2698845
11/01/2022,ProShares UltraShort Silver,ZSL,1216.5696736,1290.4636336,-5.72616,-73.89396,13.53,16464111.12100536
10/31/2022,ProShares UltraShort Silver,ZSL,1290.4636308,1286.6898708,0.29329,3.77376,13.53,17464134.66993333
10/28/2022,ProShares UltraShort Silver,ZSL,1286.6898808,1242.4395208,3.56157,44.25036,13.53,17413063.66208958
10/27/2022,ProShares UltraShort Silver,ZSL,1242.4395012,1243.4628612,-0.08230,-1.02336,13.53,16814213.31862737
10/26/2022,ProShares UltraShort Silver,ZSL,1243.4628668,1261.3002668,-1.41421,-17.8374,13.53,16828062.75554943
10/25/2022,ProShares UltraShort Silver,ZSL,1261.3002564,1282.7162564,-1.66958,-21.416,14.78,18646085.48291889
10/24/2022,ProShares UltraShort Silver,ZSL,1282.7162604,1299.5781804,-1.29749,-16.86192,14.78,18962683.08865179
10/21/2022,ProShares UltraShort Silver,ZSL,1299.5781876,1354.1995076,-4.03348,-54.62132,14.78,19211956.75238301
10/20/2022,ProShares UltraShort Silver,ZSL,1354.1995052,1404.8485452,-3.60530,-50.64904,14.78,20019435.98026027
10/19/2022,ProShares UltraShort Silver,ZSL,1404.8485628,1369.3901228,2.58936,35.45844,17.28,24280313.80179903
10/18/2022,ProShares UltraShort Silver,ZSL,1369.390108,1352.215188,1.27013,17.17492,17.28,23667477.3493383
10/17/2022,ProShares UltraShort Silver,ZSL,1352.215208,1456.733128,-7.17482,-104.51792,17.28,23370639.6882858
10/14/2022,ProShares UltraShort Silver,ZSL,1456.7331328,1336.9069728,8.96294,119.82616,17.28,25177046.49913728
10/13/2022,ProShares UltraShort Silver,ZSL,1336.9069616,1334.0906416,0.21110,2.81632,17.28,23106063.82139916
10/12/2022,ProShares UltraShort Silver,ZSL,1334.0906376,1262.9899976,5.62955,71.10064,17.28,23057388.66003426
10/11/2022,ProShares UltraShort Silver,ZSL,1262.9899924,1246.7241124,1.30469,16.26588,18.53,23407277.70189749
10/10/2022,ProShares UltraShort Silver,ZSL,1246.7241104,1172.6993104,6.31234,74.0248,18.53,23105818.45096804
10/07/2022,ProShares UltraShort Silver,ZSL,1172.6993036,1128.4583836,3.92047,44.24092,18.53,21733900.05096211
10/06/2022,ProShares UltraShort Silver,ZSL,1128.4583912,1141.3604312,-1.13041,-12.90204,18.53,20913973.26724762
10/05/2022,ProShares UltraShort Silver,ZSL,1141.360438,1084.275798,5.26477,57.08464,18.53,21153089.80355255
10/04/2022,ProShares UltraShort Silver,ZSL,1084.2757916,1140.7845116,-4.95350,-56.50872,19.78,21450471.94727591
10/03/2022,ProShares UltraShort Silver,ZSL,1140.7845184,1362.5158784,-16.27367,-221.73136,24.78,28272319.39602384
09/30/2022,ProShares UltraShort Silver,ZSL,1362.5158604,1411.8725404,-3.49583,-49.35668,24.78,33767537.13436179
09/29/2022,ProShares UltraShort Silver,ZSL,1411.8725496,1387.2039096,1.77830,24.66864,24.78,34990755.06806046
09/28/2022,ProShares UltraShort Silver,ZSL,1387.2038904,1474.5212504,-5.92174,-87.31736,24.78,34379386.13665854
09/27/2022,ProShares UltraShort Silver,ZSL,1474.5212664,1452.0387464,1.54834,22.48252,24.78,36543392.31247614
09/26/2022,ProShares UltraShort Silver,ZSL,1452.0387636,1388.9700836,4.54068,63.06868,23.53,34171154.93252061
09/23/2022,ProShares UltraShort Silver,ZSL,1388.970086,1295.531926,7.21234,93.43816,23.53,32686945.55210735
09/22/2022,ProShares UltraShort Silver,ZSL,1295.5319264,1314.0230464,-1.40721,-18.49112,19.78,25629799.59465464
09/21/2022,ProShares UltraShort Silver,ZSL,1314.023032,1356.017232,-3.09688,-41.9942,18.53,24353084.5072382
09/20/2022,ProShares UltraShort Silver,ZSL,1356.0172452,1331.8843652,1.81194,24.13288,18.53,25131372.70917177
09/19/2022,ProShares UltraShort Silver,ZSL,1331.8843764,1328.7522964,0.23572,3.13208,18.53,24684112.82180589
09/16/2022,ProShares UltraShort Silver,ZSL,1328.7522872,1344.3872072,-1.16298,-15.63492,18.53,24626065.10794222
09/15/2022,ProShares UltraShort Silver,ZSL,1344.3871992,1304.4100792,3.06477,39.97712,18.53,24915830.44989342
09/14/2022,ProShares UltraShort Silver,ZSL,1304.4100916,1314.9579316,-0.80214,-10.54784,18.53,24174925.71989341
09/13/2022,ProShares UltraShort Silver,ZSL,1314.9579312,1267.8997712,3.71150,47.05816,18.53,24370411.20446412
09/12/2022,ProShares UltraShort Silver,ZSL,1267.8997692,1435.0033692,-11.64482,-167.1036,17.28,21913396.98853167
09/09/2022,ProShares UltraShort Silver,ZSL,1435.0033744,1487.4708944,-3.52730,-52.46752,21.03,30182748.84951444
09/08/2022,ProShares UltraShort Silver,ZSL,1487.470906,1517.730586,-1.99375,-30.25968,21.03,31286310.24685185
09/07/2022,ProShares UltraShort Silver,ZSL,1517.7305988,1579.8099188,-3.92954,-62.07932,21.03,31922769.17394513
09/06/2022,ProShares UltraShort Silver,ZSL,1579.8099024,1584.6212224,-0.30363,-4.81132,21.03,33228497.13440724
09/02/2022,ProShares UltraShort Silver,ZSL,1584.621236,1624.135876,-2.43296,-39.51464,19.78,31348918.4515661
09/01/2022,ProShares UltraShort Silver,ZSL,1624.1358592,1585.8487392,2.41430,38.28712,19.78,32130645.13312192
08/31/2022,ProShares UltraShort Silver,ZSL,1585.8487512,1518.6063912,4.42790,67.24236,21.03,33355513.59995862
08/30/2022,ProShares UltraShort Silver,ZSL,1518.6064076,1458.7742076,4.10154,59.8322,19.78,30042932.24799251
08/29/2022,ProShares UltraShort Silver,ZSL,1458.774224,1435.190824,1.64322,23.5834,19.78,28859258.6975924
08/26/2022,ProShares UltraShort Silver,ZSL,1435.1908204,1386.5387804,3.50888,48.65204,19.78,28392702.91790779
08/25/2022,ProShares UltraShort Silver,ZSL,1386.5387608,1414.4327208,-1.97210,-27.89396,19.78,27430208.27612758
08/24/2022,ProShares UltraShort Silver,ZSL,1414.4327256,1393.0407256,1.53563,21.392,19.78,27982040.85790806
08/23/2022,ProShares UltraShort Silver,ZSL,1393.0407184,1414.0624384,-1.48662,-21.02172,19.78,27558837.96626884
08/22/2022,ProShares UltraShort Silver,ZSL,1414.0624544,1385.7701344,2.04163,28.29232,19.78,27974715.69944744
08/19/2022,ProShares UltraShort Silver,ZSL,1385.7701344,1332.2454544,4.01763,53.52468,19.78,27415002.36711544
08/18/2022,ProShares UltraShort Silver,ZSL,1332.2454376,1296.2266776,2.77874,36.01876,19.78,26356111.24726426
08/17/2022,ProShares UltraShort Silver,ZSL,1296.2266924,1251.8168524,3.54763,44.40984,19.78,25643544.30675499
08/16/2022,ProShares UltraShort Silver,ZSL,1251.8168332,1226.8561132,2.03453,24.96072,13.53,16941118.86248307
08/15/2022,ProShares UltraShort Silver,ZSL,1226.856116,1177.968996,4.15012,48.88712,13.53,16603319.8604541
08/12/2022,ProShares UltraShort Silver,ZSL,1177.9689912,1219.1481912,-3.37770,-41.1792,13.53,15941719.40093262
08/11/2022,ProShares UltraShort Silver,ZSL,1219.1481896,1175.1143896,3.74719,44.0338,13.53,16499006.75819946
08/10/2022,ProShares UltraShort Silver,ZSL,1175.1143812,1205.3993812,-2.51245,-30.285,13.53,15903087.32151537
08/09/2022,ProShares UltraShort Silver,ZSL,1205.3993988,1190.1660388,1.27994,15.23336,13.53,16312941.27882513
08/08/2022,ProShares UltraShort Silver,ZSL,1190.166046,1290.316286,-7.76168,-100.15024,13.53,16106784.88787835
08/05/2022,ProShares UltraShort Silver,ZSL,1290.3162912,1255.4040912,2.78095,34.9122,13.53,17462140.68997512
08/04/2022,ProShares UltraShort Silver,ZSL,1255.4041084,1284.8467884,-2.29153,-29.44268,13.53,16989666.26490159
08/03/2022,ProShares UltraShort Silver,ZSL,1284.8468072,1254.2300472,2.44108,30.61676,14.78,18994179.44136922
08/02/2022,ProShares UltraShort Silver,ZSL,1254.2300396,1227.3517596,2.18994,26.87828,13.53,16973777.32766571
08/01/2022,ProShares UltraShort Silver,ZSL,1227.3517564,1247.7375164,-1.63382,-20.38576,13.53,16610027.47350639
07/29/2022,ProShares UltraShort Silver,ZSL,1247.7375028,1290.4794628,-3.31210,-42.74196,19.78,24684271.75883053
07/28/2022,ProShares UltraShort Silver,ZSL,1290.4794428,1494.2136428,-13.63488,-203.7342,19.78,25529845.17478703
07/27/2022,ProShares UltraShort Silver,ZSL,1494.2136256,1504.7863456,-0.70261,-10.57272,18.53,27692597.32131056
07/26/2022,ProShares UltraShort Silver,ZSL,1504.786356,1539.576676,-2.25973,-34.79032,18.53,27888544.1126781
07/25/2022,ProShares UltraShort Silver,ZSL,1539.5766616,1493.3002216,3.09894,46.27644,18.53,28533320.67418166
07/22/2022,ProShares UltraShort Silver,ZSL,1493.300226,1477.262826,1.08562,16.0374,17.28,25809043.79850885
07/21/2022,ProShares UltraShort Silver,ZSL,1477.2628292,1485.4433892,-0.55072,-8.18056,19.78,29225022.93420017
07/20/2022,ProShares UltraShort Silver,ZSL,1485.4433764,1478.3608164,0.47908,7.08256,21.03,31243664.76058089
07/19/2022,ProShares UltraShort Silver,ZSL,1478.360818,1458.723618,1.34619,19.6372,22.28,32942646.73867805
07/18/2022,ProShares UltraShort Silver,ZSL,1458.7236128,1498.4302928,-2.64989,-39.70668,24.78,36151875.50883528
07/15/2022,ProShares UltraShort Silver,ZSL,1498.4302896,1561.7044496,-4.05161,-63.27416,24.78,37135935.01397196
07/14/2022,ProShares UltraShort Silver,ZSL,1561.7044504,1418.5233704,10.09367,143.18108,24.78,38704072.77776454
07/13/2022,ProShares UltraShort Silver,ZSL,1418.5233628,1454.7786428,-2.49215,-36.25528,24.78,35155583.66802903
07/12/2022,ProShares UltraShort Silver,ZSL,1454.7786376,1428.7993976,1.81826,25.97924,24.78,36054106.30083426
07/11/2022,ProShares UltraShort Silver,ZSL,1428.7994,1413.56124,1.07800,15.23816,24.78,35410257.010065
07/08/2022,ProShares UltraShort Silver,ZSL,1413.5612572,1420.6855372,-0.50147,-7.12428,24.78,35032606.68847047
07/07/2022,ProShares UltraShort Silver,ZSL,1420.6855276,1425.0159676,-0.30389,-4.33044,24.78,35209169.08475451
07/06/2022,ProShares UltraShort Silver,ZSL,1425.0159724,1430.6218124,-0.39185,-5.60584,26.03,37097761.43808299
07/05/2022,ProShares UltraShort Silver,ZSL,1430.6218024,1355.5340424,5.53935,75.08776,26.03,37243699.27178474
07/01/2022,ProShares UltraShort Silver,ZSL,1355.5340436,1270.1065236,6.72601,85.42752,26.03,35288922.75219861
06/30/2022,ProShares UltraShort Silver,ZSL,1270.1065156,1224.5392756,3.72117,45.56724,26.03,33064968.69458081
06/29/2022,ProShares UltraShort Silver,ZSL,1224.539256,1209.040256,1.28193,15.499,24.78,30348031.9027806
06/28/2022,ProShares UltraShort Silver,ZSL,1209.0402512,1174.1450112,2.97197,34.89524,24.78,29963916.57954612
06/27/2022,ProShares UltraShort Silver,ZSL,1174.1449964,1177.3575964,-0.27287,-3.2126,24.78,29099099.62840539
06/24/2022,ProShares UltraShort Silver,ZSL,1177.3575812,1185.0305812,-0.64749,-7.673,24.78,29178717.84033537
06/23/2022,ProShares UltraShort Silver,ZSL,1185.0305896,1141.9321896,3.77416,43.0984,24.78,29368879.73393946
06/22/2022,ProShares UltraShort Silver,ZSL,1141.9321964,1106.1342764,3.23631,35.79792,24.78,28300762.55812539
06/21/2022,ProShares UltraShort Silver,ZSL,1106.1342728,1123.8776728,-1.57877,-17.7434,24.78,27413574.56301378
06/17/2022,ProShares UltraShort Silver,ZSL,1123.8776824,1094.6522424,2.66984,29.22544,24.78,27853313.47539774
06/16/2022,ProShares UltraShort Silver,ZSL,1094.6522436,1145.0427236,-4.40075,-50.39048,24.78,27129012.84989361
06/15/2022,ProShares UltraShort Silver,ZSL,1145.0427184,1197.4838784,-4.37928,-52.44116,24.78,28377851.32471884
06/14/2022,ProShares UltraShort Silver,ZSL,1197.4838704,1164.1578704,2.86267,33.326,24.78,29677512.19399404
06/13/2022,ProShares UltraShort Silver,ZSL,1164.1578616,1096.9539016,6.12642,67.20396,23.53,27396388.89255166
06/10/2022,ProShares UltraShort Silver,ZSL,1096.9539128,1108.5625928,-1.04718,-11.60868,23.53,25814863.24455278
06/09/2022,ProShares UltraShort Silver,ZSL,1108.56261,1081.49393,2.50290,27.06868,23.53,26088053.32771725
06/08/2022,ProShares UltraShort Silver,ZSL,1081.4939308,1073.3976108,0.75427,8.09632,16.03,17339835.52865083
06/07/2022,ProShares UltraShort Silver,ZSL,1073.3976252,1081.8530652,-0.78157,-8.45544,16.03,17210025.63929727
06/06/2022,ProShares UltraShort Silver,ZSL,1081.8530728,1100.4486728,-1.68982,-18.5956,16.03,17345593.73314378
06/03/2022,ProShares UltraShort Silver,ZSL,1100.448662,1065.332582,3.29626,35.11608,16.03,17643740.99879495
06/02/2022,ProShares UltraShort Silver,ZSL,1065.3325716,1101.5648916,-3.28917,-36.23232,16.03,17080716.82029141
06/01/2022,ProShares UltraShort Silver,ZSL,1101.564908,1125.129868,-2.09442,-23.56496,16.03,17661638.0220683
05/31/2022,ProShares UltraShort Silver,ZSL,1125.1298692,1085.1217892,3.68697,40.00808,16.03,18039460.34710417
05/27/2022,ProShares UltraShort Silver,ZSL,1085.1217788,1098.2445788,-1.19489,-13.1228,16.03,17398001.63190063
05/26/2022,ProShares UltraShort Silver,ZSL,1098.2445908,1107.8889508,-0.87052,-9.64436,16.03,17608402.62932933
05/25/2022,ProShares UltraShort Silver,ZSL,1107.888958,1088.880958,1.74565,19.008,16.03,17763032.93862955
05/24/2022,ProShares UltraShort Silver,ZSL,1088.8809644,1124.1018444,-3.13325,-35.22088,16.03,17458273.50044219
05/23/2022,ProShares UltraShort Silver,ZSL,1124.1018548,1129.3262548,-0.46261,-5.2244,16.03,18022977.96092573
05/20/2022,ProShares UltraShort Silver,ZSL,1129.3262356,1105.7454356,2.13257,23.5808,16.03,18106741.63377781
05/19/2022,ProShares UltraShort Silver,ZSL,1105.7454436,1144.4700036,-3.38362,-38.72456,26.03,28786119.92596361
05/18/2022,ProShares UltraShort Silver,ZSL,1144.4700064,1123.2403264,1.89004,21.22968,26.03,29794245.18236264
05/17/2022,ProShares UltraShort Silver,ZSL,1123.2403288,1144.4385288,-1.85228,-21.1982,26.03,29241568.20872438
05/16/2022,ProShares UltraShort Silver,ZSL,1144.438522,1207.761322,-5.24299,-63.3228,26.03,29793425.54189345
05/13/2022,ProShares UltraShort Silver,ZSL,1207.7613264,1234.9171664,-2.19900,-27.15584,26.03,31441922.35646964
05/12/2022,ProShares UltraShort Silver,ZSL,1234.917184,1149.458904,7.43465,85.45828,26.03,32148876.9074384
05/11/2022,ProShares UltraShort Silver,ZSL,1149.4588856,1165.9207656,-1.41192,-16.46188,28.53,32797769.01107406
05/10/2022,ProShares UltraShort Silver,ZSL,1165.9207792,1125.1515392,3.62344,40.76924,32.28,37639682.84708892
05/09/2022,ProShares UltraShort Silver,ZSL,1125.151542,1072.767582,4.88307,52.38396,32.28,36323520.38948295
05/06/2022,ProShares UltraShort Silver,ZSL,1072.767564,1065.582844,0.67425,7.18472,32.28,34632396.6413139
05/05/2022,ProShares UltraShort Silver,ZSL,1065.5828276,1069.5308676,-0.36914,-3.94804,32.28,34400450.17954701
05/04/2022,ProShares UltraShort Silver,ZSL,1069.5308668,1045.3091468,2.31718,24.22172,33.53,35864819.20084943
05/03/2022,ProShares UltraShort Silver,ZSL,1045.309146,1052.902426,-0.72118,-7.59328,33.53,35052586.78737585
05/02/2022,ProShares UltraShort Silver,ZSL,1052.9024272,1009.1613072,4.33440,43.74112,33.53,35307213.99434372
04/29/2022,ProShares UltraShort Silver,ZSL,1009.1612956,1000.9186156,0.82351,8.24268,33.53,33840432.78664631
04/28/2022,ProShares UltraShort Silver,ZSL,1000.9186108,974.1010508,2.75306,26.81756,33.53,33564028.98264383
04/27/2022,ProShares UltraShort Silver,ZSL,974.101034,967.161794,0.71748,6.93924,34.78,33882375.43835465
04/26/2022,ProShares UltraShort Silver,ZSL,967.1617948,955.9163548,1.17640,11.24544,34.78,33641006.31993223
04/25/2022,ProShares UltraShort Silver,ZSL,955.9163612,911.9201212,4.82457,43.99624,34.78,33249853.87280087
04/22/2022,ProShares UltraShort Silver,ZSL,911.9201336,884.4372936,3.10738,27.48284,34.78,31719523.18903886
04/21/2022,ProShares UltraShort Silver,ZSL,884.4372868,841.1614468,5.14477,43.27584,34.78,30763581.14515393
04/20/2022,ProShares UltraShort Silver,ZSL,841.1614492,833.1550092,0.96098,8.00644,34.78,29258307.94884967
04/19/2022,ProShares UltraShort Silver,ZSL,833.155,787.70016,5.77058,45.45484,27.28,22731155.324875
04/18/2022,ProShares UltraShort Silver,ZSL,787.7001424,816.3450224,-3.50892,-28.64488,27.28,21491000.21763124
04/14/2022,ProShares UltraShort Silver,ZSL,816.3450056,796.3980056,2.50465,19.947,27.28,22272524.46541106
04/13/2022,ProShares UltraShort Silver,ZSL,796.3979936,815.3633136,-2.32600,-18.96532,27.28,21728305.64893736
04/12/2022,ProShares UltraShort Silver,ZSL,815.3633024,867.2579024,-5.98376,-51.8946,27.28,22245740.43612224
04/11/2022,ProShares UltraShort Silver,ZSL,867.2579204,878.6734804,-1.29918,-11.41556,27.28,23661592.97530529
04/08/2022,ProShares UltraShort Silver,ZSL,878.6734996,885.0025396,-0.71514,-6.32904,27.28,23973046.79112421
04/07/2022,ProShares UltraShort Silver,ZSL,885.0025448,905.5411048,-2.26810,-20.53856,27.28,24145723.55535098
04/06/2022,ProShares UltraShort Silver,ZSL,905.5410912,899.9955312,0.61618,5.54556,27.28,24706081.33795512
04/05/2022,ProShares UltraShort Silver,ZSL,899.9955288,895.9362488,0.45308,4.05928,27.28,24554780.51124438
04/04/2022,ProShares UltraShort Silver,ZSL,895.9362648,891.3791048,0.51125,4.55716,27.28,24444030.69819798
04/01/2022,ProShares UltraShort Silver,ZSL,891.3791,858.65762,3.81077,32.72148,27.28,24319696.5455975
03/31/2022,ProShares UltraShort Silver,ZSL,858.6576268,860.0570668,-0.16271,-1.39944,27.28,23426949.22995043
03/30/2022,ProShares UltraShort Silver,ZSL,860.0570764,887.1025964,-3.04875,-27.04552,27.28,23465130.72826339
03/29/2022,ProShares UltraShort Silver,ZSL,887.1026092,855.8480892,3.65188,31.25452,27.28,24203020.08489067
03/28/2022,ProShares UltraShort Silver,ZSL,855.8480976,828.8104976,3.26222,27.0376,27.28,23350296.21264276
03/25/2022,ProShares UltraShort Silver,ZSL,828.8104988,809.8052588,2.34689,19.00524,27.28,22612623.32112263
03/24/2022,ProShares UltraShort Silver,ZSL,809.8052552,859.7411352,-5.80825,-49.93588,26.03,21081842.41480402
03/23/2022,ProShares UltraShort Silver,ZSL,859.7411252,879.9348052,-2.29491,-20.19368,34.78,29904568.99958477
03/22/2022,ProShares UltraShort Silver,ZSL,879.9347936,852.4367136,3.22582,27.49808,39.78,35006643.87911736
03/21/2022,ProShares UltraShort Silver,ZSL,852.4367292,868.1680892,-1.81202,-15.73136,31.03,26453860.81552767
03/18/2022,ProShares UltraShort Silver,ZSL,868.1680876,833.7832476,4.12395,34.38484,31.03,26942055.60031051
03/17/2022,ProShares UltraShort Silver,ZSL,833.7832312,899.7587112,-7.33257,-65.97548,31.03,25874982.61505662
03/16/2022,ProShares UltraShort Silver,ZSL,899.7586924,868.8772124,3.55418,30.88148,31.03,27922413.94695499
03/15/2022,ProShares UltraShort Silver,ZSL,868.8772056,859.3978056,1.10303,9.4794,28.53,24791868.80475606
03/14/2022,ProShares UltraShort Silver,ZSL,859.3978092,806.3450492,6.57941,53.05276,28.53,24521391.05441067
03/11/2022,ProShares UltraShort Silver,ZSL,806.3450396,800.5223196,0.72737,5.82272,28.53,23007624.44254071
03/10/2022,ProShares UltraShort Silver,ZSL,800.522334,828.836254,-3.41611,-28.31392,28.53,22841483.87354715
